,LATITUDE,LONGITUDE,SURVEY_YEAR,CPUE,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE
3840,56.99842,-160.34218,2013,973.5,3.0,4.6
3841,56.99842,-160.3409,2006,518.0,4.5,9.0
3842,56.99847,-159.71676,2001,447.0,4.0,7.5
3843,56.9985,-169.55559,1989,1841.0,4.5,6.5
3844,56.99852,-162.79705,1999,537.0,1.3,9.3
3845,56.99853,-165.2147,1999,708.5,0.7,2.8
3846,56.99854,-165.86057,2012,892.0,-1.0,3.8
3847,56.99855,-172.03894,2017,864.0,4.4,8.3
3848,56.99856,-173.25205,2000,139.0,3.3,9.2
3849,56.99858,-170.17775,1993,970.0,4.8,6.1
3850,56.99858,-170.17775,2001,144.0,4.1,5.7
3851,56.99858,-169.60634,1987,228.0,4.6,7.6
3852,56.99858,-167.70929,2013,635.0,0.9,5.6
3853,56.99858,-160.95809,1993,427.0,3.7,6.1
3854,56.99859,-160.36942,1980,668.0,2.2,4.5
3856,56.99865,-162.79754,2017,213.0,0.9,5.2
3857,56.99866,-159.12205,2001,106.5,4.6,4.9
3858,56.99875,-164.002,1993,1144.0,1.9,7.3
3859,56.99876,-170.19391,2008,1177.0,2.4,4.3
3860,56.99878,-168.96292,1995,142.0,0.6,6.4
3861,56.99878,-165.8397,1999,255.0,0.0,3.4
3862,56.99879,-161.57941,2003,568.0,4.0,6.7
3863,56.99883,-166.48034,1991,579.0,2.7,5.9
3864,56.99884,-173.24916,2008,136.0,3.3,7.5
3865,56.99884,-170.78135,2005,1352.0,4.7,8.9
3866,56.99884,-166.47434,1980,301.0,2.6,2.8
3867,56.99884,-163.41525,1986,508.0,0.8,4.2
3868,56.99887,-163.3754,2003,215.0,3.7,7.7
3869,56.99889,-159.69955,2003,230.0,4.4,7.4
3870,56.99893,-170.79096,2018,549.0,4.5,8.1
3871,56.99895,-172.65181,2002,138.0,3.6,8.2
3872,56.99895,-171.41123,1996,495.0,4.1,8.1
3873,56.999,-171.38375,1989,2945.0,3.7,8.0
3874,56.99908,-171.38639,2014,652.0,3.8,9.9
3875,56.99909,-168.34384,1986,635.0,2.4,6.3
3876,56.99909,-165.21776,2005,74.0,3.2,6.7
3878,56.99916,-164.60484,1998,444.0,2.9,6.9
3879,56.99916,-159.68894,2013,844.5,3.5,4.3
3880,56.99917,-163.38978,2015,77.0,4.0,7.0
3881,56.99917,-161.57917,1979,506.0,7.6,10.5
3882,56.99917,-159.69909,1994,223.0,3.0,3.0
3883,56.9992,-165.8479,2009,433.0,-1.0,4.7
3884,56.99921,-173.25325,2009,355.0,3.3,7.3
3885,56.99923,-168.94741,2015,992.0,4.2,7.8
3886,56.99923,-163.39055,2000,191.0,0.9,4.5
3887,56.99924,-164.62009,2018,1536.0,4.0,7.4
3888,56.99925,-160.9641,2008,219.0,1.1,1.1
3889,56.99928,-165.21436,2003,74.0,2.7,7.4
3890,56.99929,-171.41446,2010,1091.0,3.6,6.5
3891,56.99938,-172.65813,1998,739.0,3.3,8.2
3892,56.99938,-162.17376,2006,2372.0,4.0,9.1
3893,56.99939,-165.84651,2003,279.0,3.3,8.3
3894,56.99942,-171.979,2003,138.0,4.6,8.5
3895,56.99942,-161.56505,2008,226.0,0.8,0.8
3896,56.99942,-160.33445,2007,340.0,1.5,3.1
3897,56.99943,-168.94685,2006,346.5,3.0,9.1
3898,56.99943,-167.70585,2005,646.0,3.7,8.2
3899,56.99945,-162.18945,2009,189.0,1.0,1.2
3900,56.99949,-170.78659,2017,798.0,3.9,8.2
3901,56.99949,-163.96278,1998,818.0,3.0,6.4
3902,56.9995,-171.39525,1990,866.0,3.2,8.9
3903,56.99955,-160.98217,2017,302.0,4.4,11.7
3904,56.99958,-171.40255,2012,1086.0,2.4,7.7
3905,56.9996,-165.21875,2002,110.5,3.9,7.0
3906,56.99962,-172.0487,2018,1806.0,4.1,8.3
3907,56.99962,-161.56466,2004,335.0,3.4,7.3
3908,56.99964,-172.65271,2006,403.0,3.9,7.2
3909,56.99969,-165.85289,1997,841.0,0.9,8.8
3910,56.99973,-170.7805,2006,690.0,3.1,6.1
3911,56.99973,-164.0279,2007,179.0,0.1,5.6
3912,56.99973,-160.95663,2011,1223.0,4.7,7.2
3913,56.99975,-172.65967,1985,384.0,3.5,8.8
3914,56.99975,-166.4725,1984,3482.0,0.8,7.4
3915,56.99976,-172.6571,2008,465.0,3.0,7.1
3916,56.99976,-162.17169,1997,427.0,1.7,8.1
3918,56.9998,-169.5489,2002,284.0,3.9,8.2
3919,56.99982,-167.09731,2002,216.0,3.4,8.1
3920,56.99983,-168.3855,1990,535.0,2.5,7.9
3921,56.99984,-162.1718,2003,435.5,4.4,7.7
3922,56.99989,-168.9468,1998,202.0,3.8,8.1
3923,56.99989,-163.39985,2002,372.5,1.6,5.4
3924,56.9999,-172.64848,2012,355.0,2.8,7.9
3925,56.99992,-168.30795,2008,3445.0,0.7,4.4
3926,56.99992,-164.00792,1992,574.0,-0.4,6.0
3927,57.0,-172.66667,1975,1174.0,2.4,6.2
3928,57.0,-172.65215,2014,501.0,4.0,10.4
3930,57.0,-172.03333,1975,3731.5,1.5,5.1
3931,57.0,-172.03333,1980,14576.5,3.6,6.0
3932,57.0,-171.41667,1976,691.0,3.3,8.3
3933,57.0,-171.40275,1985,313.0,4.1,8.8
3934,57.0,-171.4,1975,1321.0,1.8,5.5
3935,57.0,-170.8,1975,2417.0,3.3,5.4
3936,57.0,-170.78417,1982,1357.0,3.9,6.5
3939,57.0,-169.55,1975,3868.0,1.2,3.4
3941,57.0,-169.53333,1977,24974.5,3.2,10.4
3942,57.0,-168.96667,1975,2477.0,2.6,8.2
3945,57.0,-167.7305,1980,15286.5,2.7,6.1
3947,57.0,-167.68333,1975,2180.0,1.6,8.8
3948,57.0,-167.66667,1976,1089.0,-1.4,0.2
3949,57.0,-167.08333,1975,12681.5,1.4,8.7
3951,57.0,-167.03333,1976,242.0,-1.1,-0.4
3953,57.0,-166.45,1975,2213.0,1.1,9.1
3954,57.0,-166.43333,1976,2150.0,-1.6,-0.5
3955,57.0,-165.83333,1975,12469.0,0.7,9.0
3956,57.0,-165.18333,1975,142878.0,0.8,9.2
3957,57.0,-165.16667,1976,573.5,-1.6,0.1
3959,57.0,-164.58333,1975,13344.0,0.9,9.1
3960,57.0,-164.01667,1975,1412.0,1.7,9.1
3962,57.0,-162.76667,1975,138.0,1.6,2.5
3963,57.0,-161.5865,1982,274.0,0.7,4.7
3964,57.0,-161.56667,1977,2849.0,2.2,5.2
3965,57.0,-161.55,1975,3963.0,-0.1,2.0
3967,57.0,-160.33333,1975,2576.0,-0.4,1.2
3968,57.0,-159.7,1975,528.0,0.7,1.1
3969,57.00002,-163.38928,2010,71.0,-0.6,3.4
3970,57.00003,-169.54323,1997,296.0,2.8,6.6
3971,57.00003,-162.78998,2014,310.0,4.0,7.6
3972,57.00003,-159.1196,2000,81.0,2.8,4.0
3973,57.00006,-167.69321,2011,2854.0,3.4,6.1
3974,57.00007,-163.38726,2009,75.0,0.4,2.8
3975,57.00009,-170.17891,2009,1019.0,2.3,2.5
3976,57.00009,-164.60717,1986,224.0,0.8,4.8
3977,57.0001,-169.57221,2018,479.0,4.9,7.2
3978,57.00011,-166.465,1999,606.0,1.5,3.6
3979,57.00011,-161.56483,2017,511.0,2.0,5.7
3980,57.00012,-168.95629,2012,768.5,0.0,5.0
3981,57.00013,-170.15495,2003,1280.0,5.1,6.8
3982,57.00016,-171.99185,2002,318.5,3.5,8.0
3983,57.00017,-169.5675,1983,667.0,3.5,8.4
3984,57.00017,-164.61125,1983,268.0,1.8,8.2
3985,57.00017,-162.77434,1985,145.0,1.9,4.3
3986,57.0002,-167.0837,2000,815.5,2.6,6.2
3987,57.00023,-160.36049,2012,873.0,3.1,5.5
3988,57.00024,-169.55815,2006,624.0,2.3,2.1
3989,57.00029,-169.5554,2008,299.0,1.0,3.2
3990,57.0003,-163.37578,1997,563.0,1.0,8.3
3991,57.00033,-167.68659,2018,2331.0,4.7,8.3
3993,57.00036,-167.0842,2001,387.0,4.1,6.8
3994,57.00036,-166.4647,2004,199.0,3.2,8.5
3995,57.00044,-162.15892,2013,359.0,1.9,4.5
3996,57.0005,-160.9498,2009,788.5,3.1,8.3
3997,57.00052,-161.56401,2013,758.0,2.0,4.5
3998,57.00053,-159.69568,2018,77.0,5.1,5.6
3999,57.00054,-171.39904,2017,562.0,4.4,8.5
4000,57.00054,-170.78428,2016,2154.0,5.4,9.4
4001,57.00054,-162.16959,2010,134.0,2.2,3.4
4002,57.00057,-167.7054,2007,806.5,1.3,5.2
4003,57.00057,-159.71553,2017,439.0,3.7,3.9
4004,57.00059,-167.05933,1992,854.0,1.1,6.2
4005,57.00059,-161.56892,1987,455.5,3.2,5.4
4006,57.00065,-170.17075,2006,1307.5,2.8,3.4
4007,57.00075,-172.64996,2016,74.0,4.8,12.0
4008,57.00075,-166.46881,2002,263.0,2.2,5.4
4009,57.00075,-164.00094,1996,1575.0,1.5,5.0
4010,57.00076,-170.15512,1998,342.0,4.1,6.7
4011,57.00077,-168.94606,2017,610.0,2.8,8.1
4012,57.00078,-170.80056,2002,378.0,3.9,8.2
4013,57.00079,-166.46702,2010,802.5,-0.3,1.7
4014,57.0008,-165.21684,1995,1588.5,-0.5,5.6
4015,57.00081,-168.95086,2011,442.0,3.1,5.1
4016,57.00083,-167.13596,1997,399.5,1.9,8.0
4017,57.00083,-167.075,1978,3038.5,3.4,6.9
4018,57.00083,-164.60125,1989,1187.0,1.3,6.1
4019,57.00084,-167.69592,1992,572.5,0.9,6.6
4020,57.00084,-165.85333,1982,162.0,1.7,6.2
4021,57.00084,-165.20642,1981,596.0,3.3,6.2
4022,57.00086,-165.8752,2013,2349.0,0.4,4.2
4023,57.00091,-170.18295,2016,562.0,6.1,9.1
4024,57.00091,-161.57475,2006,6328.5,3.8,9.3
4025,57.00092,-167.74225,1985,486.0,1.8,8.6
4026,57.00092,-163.38217,1993,318.0,2.5,6.1
4027,57.00092,-160.34479,2011,366.0,3.4,3.6
4029,57.00094,-172.67584,1997,574.0,4.2,9.4
4030,57.00096,-164.03129,2013,458.0,0.0,5.1
4031,57.00096,-159.7143,1996,70.0,4.7,4.9
4032,57.00097,-164.6155,1995,20924.5,-0.3,5.9
4033,57.00098,-170.78367,2014,1439.0,3.9,10.5
4034,57.00105,-166.473,2008,219.0,0.7,3.7
4035,57.00108,-172.0335,2012,491.5,2.7,8.0
4036,57.00109,-170.1738,1997,376.0,3.7,5.9
4038,57.00111,-165.21457,2017,596.0,0.4,8.8
4039,57.00114,-170.78218,2012,202.0,1.9,4.6
4041,57.0012,-161.56765,2002,584.0,2.3,6.1
4042,57.00124,-167.09206,2014,2191.0,3.4,8.0
4043,57.00125,-159.73,2009,425.0,5.7,6.2
4044,57.00129,-167.70385,2004,175.0,3.5,8.9
4045,57.00131,-164.6007,2000,450.0,1.5,4.8
4046,57.00134,-170.79,1983,13362.0,4.1,9.5
4047,57.00134,-166.47486,2017,289.0,0.5,7.6
4048,57.00134,-164.60276,2010,354.0,-1.0,2.6
4049,57.00137,-166.46685,2001,288.0,3.1,8.2
4050,57.00138,-159.09861,2016,448.5,7.5,7.8
4051,57.0014,-172.65345,1996,285.0,4.0,8.0
4052,57.0014,-167.08218,2011,427.0,3.4,5.7
4053,57.00142,-170.14675,1983,767.0,4.5,8.6
4054,57.00142,-164.61658,2012,222.0,-0.9,3.7
4055,57.00144,-168.33607,2015,1297.0,3.7,8.0
4056,57.00147,-159.11645,2006,78.0,4.3,4.3
4057,57.0015,-168.33467,1982,764.0,3.1,6.6
4058,57.00151,-162.7763,2001,366.0,2.5,3.7
4059,57.00153,-160.34151,2005,398.0,4.6,6.7
4060,57.00155,-162.78816,2002,178.0,2.7,4.1
4061,57.00156,-170.1589,2015,519.0,5.2,7.9
4062,57.00157,-160.95185,2003,574.0,4.2,7.4
4063,57.00158,-162.7849,1999,141.0,0.0,1.2
4064,57.0016,-168.32005,2003,458.0,3.8,8.1
4065,57.00163,-167.69096,2002,1118.0,3.2,8.2
4066,57.00167,-173.23,1978,13087.0,3.3,5.5
4067,57.00167,-167.70375,1990,1148.5,2.1,7.5
4068,57.00167,-164.60167,1982,295.0,0.2,4.9
4069,57.00168,-162.78061,2018,215.0,4.6,5.9
4070,57.00174,-170.16022,2018,1495.0,5.2,8.3
4071,57.00174,-159.11621,1998,149.0,5.4,5.6
4072,57.00175,-173.27034,1986,70.0,3.5,7.8
4073,57.00178,-171.4061,2015,1543.0,4.3,8.4
4074,57.00178,-165.21075,2001,963.5,2.8,5.2
4075,57.00179,-162.78791,2012,148.0,0.1,0.4
4076,57.00182,-172.03176,2016,670.0,4.8,10.3
4077,57.00183,-172.65312,2015,1307.0,4.5,9.4
4078,57.00184,-167.09075,1984,585.0,1.2,8.1
4079,57.00188,-171.38305,1998,492.0,3.5,7.9
4080,57.00189,-168.99191,2002,837.0,3.6,8.4
4081,57.00189,-162.1626,2000,146.0,0.7,2.5
4082,57.00189,-160.33631,2002,213.0,3.5,5.5
4083,57.0019,-163.39375,2012,254.5,-0.5,1.7
4084,57.00193,-172.64299,2017,140.0,4.4,8.7
4085,57.00193,-172.64266,2013,813.0,3.6,8.6
4086,57.00193,-163.39286,2011,397.0,2.0,3.9
4087,57.00195,-164.0224,2004,219.0,2.5,9.7
4088,57.00196,-164.02813,2011,145.0,1.2,4.3
4089,57.002,-173.25117,1992,2770.0,3.4,8.5
4090,57.002,-168.33442,1984,506.0,1.2,7.8
4091,57.00202,-160.9331,1996,217.0,4.2,4.2
4092,57.00203,-163.38627,2017,250.0,0.6,8.3
4093,57.00206,-170.78292,2015,880.0,4.9,8.1
4094,57.00207,-167.7052,2006,928.5,2.8,5.3
4095,57.00208,-167.70475,1994,306.0,1.8,4.7
4096,57.00211,-169.55124,2017,533.5,3.9,5.7
4097,57.00216,-173.25558,2011,299.0,3.6,7.3
4098,57.00217,-173.26371,2016,214.0,4.4,11.6
4099,57.00217,-165.21508,1994,793.5,1.3,4.2
4100,57.00223,-162.16296,2001,253.0,3.3,4.1
4101,57.00225,-167.10734,1989,1381.0,3.5,7.0
4102,57.00226,-170.16323,2012,583.0,1.2,2.4
4103,57.00228,-168.30565,2004,357.5,3.6,9.3
4104,57.00228,-167.7153,2008,433.5,0.4,4.2
4105,57.00228,-160.95071,1997,373.0,2.6,8.8
4106,57.00229,-162.77966,2006,139.0,2.1,4.4
4107,57.0023,-164.60565,2017,622.5,0.0,8.3
4108,57.00231,-161.54377,2015,272.0,4.6,6.6
4109,57.00231,-160.3493,2008,2631.0,3.2,5.3
4110,57.00238,-165.23168,2016,160.0,4.6,10.2
4111,57.00241,-162.16726,2017,997.0,4.1,10.9
4112,57.00242,-168.36159,1994,497.0,2.8,5.7
4113,57.00244,-166.46315,2003,376.0,3.6,7.8
4114,57.00248,-168.33695,2000,701.5,2.5,6.1
4115,57.0025,-162.78175,1981,793.0,4.0,7.4
4116,57.00253,-165.85555,2015,294.0,3.8,7.2
4117,57.00254,-166.46141,2016,231.0,4.2,9.0
4118,57.00258,-168.32137,2017,1088.0,2.3,8.4
4119,57.00258,-168.3105,1983,2316.0,2.6,9.3
4120,57.00258,-160.93817,1985,983.0,3.6,3.3
4121,57.00259,-173.25431,2010,404.0,3.7,3.7
4122,57.00259,-170.78892,1985,401.0,3.4,7.5
4123,57.00259,-168.33559,1988,449.0,1.6,7.8
4124,57.00264,-168.35,1997,429.0,2.8,8.3
4125,57.00267,-172.6465,1991,1906.0,3.1,10.1
4126,57.00267,-169.56058,2014,146.0,4.0,8.8
4127,57.00267,-168.9684,2014,962.5,3.2,9.2
4128,57.00267,-159.10875,1996,82.0,6.0,6.0
4129,57.00271,-171.4002,2004,266.0,4.2,9.6
4130,57.00272,-160.33593,2015,967.5,4.5,8.0
4131,57.00275,-168.943,1994,389.5,2.4,6.6
4133,57.00275,-165.21092,1991,630.0,2.1,5.4
4134,57.00276,-160.3401,1999,130.0,-0.6,0.5
4135,57.00277,-164.60364,2014,491.0,2.8,7.0
4136,57.00278,-167.69439,2014,1864.0,3.2,9.0
4137,57.00282,-171.38685,2007,2241.0,2.5,7.5
4138,57.00283,-163.42575,2007,205.0,0.8,4.9
4139,57.00284,-171.40161,1999,294.0,2.7,6.5
4140,57.00284,-167.71234,1993,788.0,2.7,8.2
4141,57.00286,-167.6961,2015,522.5,3.5,9.2
4142,57.00292,-166.46442,1994,693.0,1.4,4.9
4143,57.00292,-165.22,1986,232.0,-0.1,3.5
4144,57.00293,-160.95955,2007,1183.5,3.0,8.5
4145,57.00293,-159.68733,2011,270.0,3.9,4.2
4146,57.00294,-160.94545,2008,604.0,2.6,5.8
4147,57.00298,-164.02898,1995,234.5,0.1,5.5
4149,57.003,-160.977,1981,540.0,4.1,7.2
4150,57.00301,-162.7859,2011,226.0,2.1,3.3
4151,57.00308,-167.09546,2007,105.0,1.2,5.0
4152,57.00308,-160.32881,2009,905.0,4.2,8.6
4153,57.00309,-169.544,1981,788.5,4.3,7.4
4154,57.00312,-168.35207,2012,487.0,0.3,5.6
4155,57.00312,-160.96027,1995,156.0,2.3,5.3
4156,57.00315,-160.34105,2003,263.5,4.3,7.8
4157,57.00317,-172.01833,1988,1017.0,3.7,8.4
4158,57.00317,-168.95459,1984,600.0,1.4,8.0
4159,57.00317,-162.78882,2010,74.0,0.8,2.8
4160,57.00319,-159.69876,2010,392.5,2.6,3.6
4161,57.00323,-162.17627,2012,130.0,0.7,0.6
4162,57.00324,-164.59341,1997,1442.0,1.0,8.0
4163,57.00325,-166.46057,1998,259.0,3.6,7.6
4164,57.00325,-165.87525,1981,184.0,3.3,5.0
4165,57.00325,-165.21759,1992,2788.0,-0.4,6.6
4166,57.00328,-161.55904,2014,1467.0,3.6,7.3
4167,57.00333,-173.24609,1997,204.0,4.1,9.3
4168,57.00333,-171.38545,2009,875.0,3.1,6.5
4169,57.00333,-167.70117,1991,716.0,2.5,10.1
4170,57.00333,-163.38514,1996,241.0,3.5,5.0
4171,57.00333,-162.793,2004,231.0,3.7,7.5
4172,57.00334,-168.33584,1981,372.5,3.8,7.4
4173,57.00334,-163.94106,2006,297.0,1.9,5.7
4174,57.00334,-160.95334,1982,501.5,-0.3,3.5
4175,57.00334,-159.75025,1991,359.0,3.6,5.5
4176,57.00334,-159.12783,1983,87.0,5.6,8.9
4177,57.00338,-167.10299,1998,378.0,3.7,8.5
4178,57.00338,-164.60265,2003,283.0,2.3,7.7
4179,57.00341,-167.08235,2003,203.0,3.8,8.2
4180,57.00342,-173.2465,1995,65.0,3.5,8.4
4181,57.00342,-161.5644,1998,248.0,3.0,5.8
4182,57.0035,-168.96634,1985,424.0,2.8,9.3
4183,57.0035,-168.95792,1992,507.0,0.7,7.6
4184,57.00351,-172.03911,2001,377.0,3.8,7.0
4185,57.00352,-161.58,2005,858.0,3.7,8.2
4186,57.00352,-161.5287,2016,665.0,5.2,7.2
4187,57.00357,-160.3388,2009,446.5,1.0,1.1
4188,57.00359,-170.79495,2001,179.0,3.4,7.5
4189,57.00359,-170.164,1992,543.0,3.9,4.9
4190,57.00359,-162.79465,2007,341.0,1.4,2.7
4191,57.00359,-162.78334,1986,333.5,0.9,2.8
4192,57.00359,-159.11675,1982,171.0,0.3,0.7
4193,57.00364,-159.66795,2009,231.0,1.5,1.5
4194,57.00367,-173.25385,2003,69.0,4.2,9.7
4195,57.00367,-159.70917,1983,745.0,3.8,8.3
4196,57.00374,-162.80865,2009,65.0,1.0,1.3
4197,57.00379,-160.3361,2000,599.5,3.9,7.7
4198,57.00383,-172.04109,1983,5735.0,4.2,9.2
4199,57.00384,-160.34275,1993,555.0,3.8,4.6
4200,57.00389,-160.34472,2017,465.0,5.5,12.1
4201,57.0039,-170.15914,2011,592.0,3.4,3.8
4202,57.00391,-160.96165,2004,241.5,4.0,6.0
4203,57.00392,-173.23175,1988,2532.0,3.5,8.1
4204,57.00394,-160.95565,2000,81.0,0.9,2.9
4205,57.00397,-172.0481,2015,112.0,4.3,10.2
4206,57.00399,-171.39485,2001,1334.0,3.3,7.4
4207,57.00399,-160.32765,2012,642.0,0.3,0.7
4209,57.00403,-160.93995,2012,3383.0,2.1,5.3
4210,57.00414,-170.77935,2007,957.0,2.3,7.4
4211,57.00415,-167.6994,2009,1293.0,-0.5,5.4
4212,57.00417,-162.17333,1982,530.5,0.1,3.5
4213,57.00419,-167.08959,2010,3746.5,-0.4,4.2
4214,57.00419,-160.9822,2007,142.0,1.3,4.1
4215,57.0042,-172.69341,2001,599.0,4.1,7.3
4216,57.00425,-170.78317,1992,2699.0,2.6,6.9
4217,57.00425,-159.706,1987,228.0,3.6,4.7
4219,57.0043,-171.3852,2008,905.0,2.7,6.2
4220,57.00433,-162.784,1982,742.5,-0.5,5.5
4221,57.00447,-172.03236,2000,76.0,3.7,8.9
4222,57.00449,-172.0376,1998,414.0,3.6,8.0
4224,57.00463,-167.70421,2001,534.5,3.2,7.0
4225,57.00467,-160.915,1994,547.5,2.6,3.5
4226,57.00467,-159.10808,1981,79.0,8.7,9.0
4227,57.0047,-169.5525,1996,609.0,5.4,6.3
4228,57.0047,-164.02698,2012,478.0,-0.8,2.9
4229,57.0047,-163.39113,2013,612.0,0.0,5.4
4230,57.00476,-162.7826,2006,1668.5,3.4,9.6
4231,57.00477,-166.45965,2007,241.5,0.8,5.7
4232,57.00494,-168.35054,2018,318.0,4.5,8.6
4233,57.005,-167.70084,1978,342.0,3.4,7.0
4234,57.005,-163.39334,1982,223.0,0.5,3.1
4235,57.00503,-170.78695,2011,1127.5,3.1,5.9
4237,57.0051,-160.9564,2002,273.0,2.9,6.1
4238,57.00523,-160.3252,2008,290.0,0.9,0.9
4239,57.00525,-167.69634,1981,276.0,4.0,9.3
4241,57.00526,-166.46505,2006,581.5,1.9,5.9
4243,57.00534,-165.23117,1983,114.0,1.5,8.1
4244,57.00534,-165.227,1982,100.5,0.1,5.3
4246,57.00542,-162.79701,2007,1532.5,2.4,8.6
4247,57.0055,-172.03625,1993,2457.0,3.9,8.5
4248,57.0055,-162.17242,1987,651.5,3.4,5.7
4249,57.00554,-169.54795,2001,552.0,3.8,4.7
4250,57.00557,-168.94005,2009,771.0,0.1,6.1
4251,57.00559,-160.95834,1986,421.0,2.3,3.7
4252,57.00563,-163.3894,2008,292.0,2.1,6.4
4253,57.00567,-165.22592,1993,747.0,1.9,6.5
4254,57.00571,-164.04207,2016,233.0,4.7,9.4
4255,57.00575,-168.34717,1985,164.5,1.7,9.0
4256,57.00575,-165.85267,1983,145.0,2.0,8.8
4257,57.00575,-160.33842,1991,923.0,3.4,4.3
4258,57.00578,-173.2561,2005,131.0,4.2,6.8
4260,57.0058,-162.15855,1999,607.5,-0.3,0.6
4261,57.00583,-162.18684,1983,495.0,2.9,7.4
4262,57.00585,-159.13143,2017,75.0,5.2,5.4
4263,57.00587,-163.38112,2014,220.0,3.8,6.9
4264,57.00593,-162.16298,2011,154.0,2.3,3.0
4265,57.00596,-160.93228,1999,146.0,-0.7,2.3
4266,57.00598,-160.32815,2001,489.0,3.7,4.1
4268,57.00605,-165.20679,1996,1284.0,1.0,4.5
4269,57.00613,-170.78823,2010,638.0,2.9,6.2
4270,57.00617,-170.1425,1996,484.0,5.8,7.8
4271,57.0062,-159.71339,2004,346.0,3.9,6.5
4272,57.00625,-173.2337,2004,309.0,4.1,9.9
4273,57.00628,-172.66215,2009,707.0,3.3,7.2
4274,57.00628,-163.39698,2018,387.0,4.5,6.3
4275,57.00632,-173.24458,1998,200.0,3.6,8.3
4276,57.00633,-163.32762,2016,223.0,4.9,8.7
4277,57.00634,-171.39917,1980,6689.0,5.0,5.6
4278,57.00634,-171.39017,1992,403.0,3.3,8.1
4279,57.00635,-168.34639,2010,1782.0,-0.5,6.6
4280,57.00637,-173.23755,2002,144.0,3.7,8.1
4281,57.00637,-168.3929,1999,458.0,2.5,5.5
4282,57.00638,-162.16325,2014,765.0,4.3,7.2
4283,57.00642,-169.5495,1992,1219.0,0.7,5.2
4284,57.0065,-163.99325,1983,160.0,1.9,8.0
4285,57.00654,-161.58157,1995,801.0,2.0,5.0
4286,57.00659,-173.25409,1980,20631.5,3.6,6.4
4287,57.00659,-168.954,1981,135.0,4.0,8.0
4288,57.00659,-167.09692,1983,312.0,2.3,9.5
4289,57.00675,-173.24925,1994,234.5,3.1,7.1
4290,57.00675,-167.09992,1981,540.0,4.2,8.5
4291,57.00675,-165.85358,1988,3485.0,0.9,6.1
4292,57.00683,-170.15375,1994,1706.0,1.8,6.1
4293,57.00693,-165.22981,2015,69.0,3.6,6.9
4294,57.00717,-167.07792,1988,2677.5,1.6,7.7
4295,57.00722,-172.01884,1996,141.0,4.0,7.9
4296,57.00722,-167.09028,2017,431.0,1.5,8.2
4297,57.00733,-163.98467,1987,488.0,3.0,4.5
4298,57.00733,-162.159,1993,284.0,3.8,6.7
4299,57.00736,-168.9472,2013,361.0,1.6,3.4
4300,57.00738,-167.0892,1996,2900.0,3.1,5.7
4301,57.00745,-164.03238,2014,695.0,3.3,7.6
4302,57.00748,-168.95415,2003,271.5,3.7,8.0
4303,57.00749,-172.029,1999,862.0,2.9,6.5
4304,57.0075,-168.27,1978,1291.0,3.8,7.8
4305,57.0075,-165.19334,1979,268.5,5.0,8.0
4306,57.00754,-171.38046,2018,2077.5,4.1,8.2
4307,57.00763,-166.45179,1996,915.0,1.5,6.0
4308,57.00769,-160.33086,2018,137.0,4.8,5.4
4309,57.00775,-166.46015,2011,1001.0,1.6,3.9
4310,57.00784,-172.02545,2004,941.0,4.2,9.8
4311,57.00787,-164.04261,2008,365.0,0.4,2.7
4312,57.00792,-172.01542,1989,2556.5,3.6,7.7
4313,57.00792,-171.40467,1991,472.0,3.1,8.8
4314,57.00797,-159.693,2012,363.0,0.0,0.1
4315,57.00809,-165.85208,1986,518.0,0.5,4.3
4316,57.00816,-173.2441,2014,742.0,3.8,10.4
4317,57.00817,-159.72875,1989,545.0,2.7,3.7
4318,57.00823,-166.4703,2000,544.0,2.1,6.5
4319,57.00825,-162.80067,1991,653.0,2.3,5.5
4320,57.00834,-164.0,1980,1215.0,2.0,4.6
4321,57.00834,-160.9655,1988,568.5,2.5,5.4
4322,57.00842,-166.46725,1981,308.0,3.6,8.6
4323,57.00842,-161.56925,1994,1075.0,1.7,1.8
4325,57.00846,-167.70407,1997,295.0,2.2,7.4
4326,57.0085,-165.178,1990,2585.5,2.0,6.7
4327,57.0085,-161.5465,1990,2111.0,2.6,3.1
4328,57.00855,-172.65155,2007,1440.5,2.8,8.1
4329,57.00856,-168.33365,1996,572.5,3.6,7.7
4330,57.00867,-160.31317,1985,477.0,3.3,3.3
4331,57.00867,-159.17559,1985,101.0,4.4,4.5
4332,57.00869,-165.22121,2006,143.0,1.5,4.9
4333,57.0087,-168.96825,2007,493.0,1.3,6.0
4334,57.00873,-167.09491,2008,386.0,0.7,4.2
4335,57.00884,-170.79,1988,339.0,3.2,9.7
4336,57.00884,-166.46575,1989,1916.0,3.2,6.3
4337,57.0089,-168.35619,1995,985.0,0.4,5.9
4338,57.00892,-162.76915,2003,2157.0,4.1,7.8
4340,57.009,-167.7135,1983,1510.0,2.6,9.1
4341,57.00903,-172.6408,2003,2444.0,4.5,8.7
4342,57.00905,-170.78615,1997,405.5,3.9,8.4
4343,57.00909,-162.78109,1984,320.0,0.7,6.3
4344,57.00914,-167.69735,1999,2157.0,2.2,4.4
4345,57.00917,-163.40792,1981,256.0,3.9,6.8
4346,57.00918,-166.46318,2012,1204.0,-0.6,3.8
4347,57.00926,-165.84299,1996,2819.0,1.2,5.2
4349,57.00942,-165.83242,1994,1821.0,1.1,5.1
4350,57.00948,-168.9638,2008,892.0,0.5,4.3
